season,team,outcome_win_pct,outcome_ats_cover_pct,outcome_avg_margin,prior_off_ppa,prior_def_ppa,prior_net_ppa,prior_off_successRate,prior_def_successRate,prior_net_successRate,prior_off_havoc_total,prior_def_havoc_total,prior_net_havoc,prior_sp_rating,prior_sp_off_rating,prior_sp_def_rating,prior_win_pct,prior_ats_cover_pct,prior_avg_margin,incoming_ret_percentPPA,incoming_ret_usage,incoming_recruit_points,incoming_talent
2023,BYU,0.4166666666666667,0.4166666666666667,-6.75,0.2755803290202213,0.2460714449746604,0.029508884045560874,0.4549819927971189,0.47613762486126526,-0.02115563206414639,0.122,0.121,-0.0010000000000000009,-1.4,34.3,34.8,0.6153846153846154,0.4166666666666667,1.8461538461538463,0.294,0.225,179.88,576.25
2023,Ball State,0.3333333333333333,0.6363636363636364,-6.166666666666667,0.10336902960334983,0.1548136398169237,-0.05144461021357387,0.4034285714285714,0.43193997856377275,-0.02851140713520134,0.173,0.16,-0.012999999999999984,-14.9,16.0,30.1,0.4166666666666667,0.5,-3.6666666666666665,0.262,0.145,126.78,403.54
2023,Baylor,0.25,0.2727272727272727,-10.25,0.20980381950734478,0.17694547704810443,0.03285834245924035,0.4581447963800905,0.4324644549763033,0.025680341403787166,0.131,0.173,0.04199999999999998,11.7,37.6,26.1,0.46153846153846156,0.5384615384615384,5.3076923076923075,0.645,0.691,210.79,678.0
2023,Boise State,0.5714285714285714,0.5714285714285714,6.571428571428571,0.22616423886582054,0.0715083852873385,0.15465585357848205,0.4349240780911063,0.34834123222748814,0.08658284586361814,0.153,0.172,0.01899999999999999,5.7,24.1,18.5,0.7142857142857143,0.46153846153846156,10.0,0.921,0.857,179.7,579.88
2023,Boston College,0.5384615384615384,0.38461538461538464,-3.4615384615384617,0.08850535995643632,0.1684177791997858,-0.07991241924334946,0.3645699614890886,0.410941475826972,-0.04637151433788339,0.226,0.184,-0.04200000000000001,-14.9,20.4,33.8,0.25,0.3333333333333333,-12.583333333333334,0.388,0.593,185.3,650.23
2023,Bowling Green,0.5384615384615384,0.6153846153846154,2.1538461538461537,0.09798344579928206,0.16870050959976096,-0.0707170638004789,0.3882646691635456,0.42312008978675647,-0.0348554206232109,0.218,0.168,-0.04999999999999999,-18.1,23.8,40.6,0.46153846153846156,0.3333333333333333,-9.076923076923077,0.299,0.465,103.84,397.62
2023,Buffalo,0.25,0.4166666666666667,-6.5,0.13607989032203172,0.13681525366859826,-0.0007353633465665421,0.41877637130801687,0.3972772277227723,0.021499143585244573,0.185,0.2,0.015000000000000013,-9.2,25.0,35.0,0.5384615384615384,0.5384615384615384,1.8461538461538463,0.575,0.791,160.65,296.09
2023,California,0.46153846153846156,0.46153846153846156,-2.5384615384615383,0.1854762503162848,0.19415745620342725,-0.00868120588714244,0.3900255754475703,0.4948805460750853,-0.10485497062751498,0.162,0.13,-0.032,-3.0,23.2,25.9,0.3333333333333333,0.5833333333333334,-3.9166666666666665,0.443,0.34,162.74,681.14
2023,Central Michigan,0.4166666666666667,0.25,-7.916666666666667,0.12155418535839338,0.14969272090736221,-0.028138535548968835,0.402187120291616,0.41127098321342925,-0.009083862921813235,0.211,0.206,-0.0050000000000000044,-14.0,19.0,32.2,0.3333333333333333,0.4166666666666667,-3.4166666666666665,0.358,0.323,153.75,332.64
2023,Charlotte,0.25,0.5,-11.083333333333334,0.11171720414023036,0.3473391457699048,-0.23562194162967448,0.4400977995110024,0.4883148831488315,-0.04821708363782906,0.154,0.124,-0.03,-16.4,24.0,39.2,0.25,0.3333333333333333,-15.0,0.144,0.222,69.14,554.96
2023,Cincinnati,0.25,0.3333333333333333,-5.916666666666667,0.19262800963556306,0.06051625984373922,0.13211174979182383,0.40625,0.3669222343921139,0.03932776560788609,0.153,0.187,0.034,13.1,27.6,16.1,0.6923076923076923,0.18181818181818182,8.615384615384615,0.067,0.261,167.89,663.68
2023,Clemson,0.6923076923076923,0.46153846153846156,8.76923076923077,0.175403077414514,0.05185999835163096,0.12354307906288303,0.45356793743890517,0.3776824034334764,0.07588553400542875,0.14,0.208,0.06799999999999998,17.6,34.9,18.5,0.7857142857142857,0.5,12.357142857142858,0.551,0.505,273.39,917.88
2023,Coastal Carolina,0.6153846153846154,0.6923076923076923,3.8461538461538463,0.2343124562688921,0.24627267909635234,-0.011960222827460232,0.45847554038680316,0.4328180737217598,0.02565746666504337,0.14,0.181,0.04099999999999998,0.6,32.7,30.6,0.6923076923076923,0.38461538461538464,-2.769230769230769,0.915,0.893,113.66,515.69
2023,Colorado,0.3333333333333333,0.5833333333333334,-6.666666666666667,0.03692832375163835,0.39537370771540187,-0.3584453839637635,0.3729281767955801,0.5396825396825397,-0.16675436288695955,0.215,0.118,-0.097,-20.4,24.0,45.0,0.08333333333333333,0.16666666666666666,-29.083333333333332,0.077,0.13,219.75,711.87
2023,Colorado State,0.4166666666666667,0.36363636363636365,-3.5,0.009098906258832994,0.17005864003029453,-0.16095973377146153,0.332398316970547,0.4313487241798299,-0.09895040720928289,0.234,0.168,-0.066,-22.2,7.8,29.0,0.25,0.5,-13.75,0.92,0.825,176.09,413.96
2023,Duke,0.6153846153846154,0.5384615384615384,7.923076923076923,0.2456191462841902,0.1390444934647132,0.106574652819477,0.44340723453908987,0.4358974358974359,0.007509798641653964,0.145,0.184,0.03900000000000001,5.0,29.4,24.7,0.6923076923076923,0.6923076923076923,10.76923076923077,0.989,0.991,191.8,620.9
2023,East Carolina,0.16666666666666666,0.4166666666666667,-5.083333333333333,0.26608472742860534,0.21346792060435338,0.05261680682425196,0.4397790055248619,0.44755244755244755,-0.007773442027585675,0.159,0.158,-0.0010000000000000009,1.1,31.5,28.7,0.6153846153846154,0.6153846153846154,5.384615384615385,0.088,0.209,180.54,563.94
2023,Eastern Michigan,0.46153846153846156,0.46153846153846156,-7.153846153846154,0.23995137983650502,0.19818679418790952,0.041764585648595504,0.47163515016685204,0.44180790960451977,0.02982724056233227,0.157,0.151,-0.006000000000000005,-7.1,24.0,32.4,0.6923076923076923,0.5384615384615384,1.3076923076923077,0.503,0.536,158.7,377.07
2023,Florida,0.4166666666666667,0.3333333333333333,0.8333333333333334,0.2459772971298007,0.20889004733807895,0.03708724979172176,0.4081145584725537,0.44728079911209767,-0.03916624063954399,0.126,0.139,0.013000000000000012,10.4,39.6,29.5,0.46153846153846156,0.5384615384615384,0.6923076923076923,0.367,0.438,271.43,845.29
2023,Florida Atlantic,0.3333333333333333,0.4166666666666667,-1.75,0.19590580013182068,0.18851272754521897,0.007393072586601712,0.4307334109429569,0.44168734491315137,-0.010953933970194452,0.132,0.154,0.021999999999999992,-7.1,24.4,30.4,0.4166666666666667,0.5,3.1666666666666665,0.446,0.442,161.44,582.59
2023,Florida International,0.3333333333333333,0.4166666666666667,-11.75,0.0443115839812273,0.2504975483270061,-0.2061859643457788,0.3763702801461632,0.4649610678531702,-0.08859078770700701,0.184,0.136,-0.04799999999999999,-25.5,18.4,42.3,0.3333333333333333,0.4166666666666667,-18.583333333333332,0.68,0.78,147.71,487.5
2023,Florida State,0.9285714285714286,0.6153846153846154,15.285714285714286,0.33180452556898576,0.1349709062756362,0.19683361929334955,0.48164627363737483,0.4188235294117647,0.06282274422561013,0.15,0.166,0.016000000000000014,13.2,34.8,20.4,0.7692307692307693,0.6153846153846154,15.461538461538462,0.785,0.792,237.15,765.33
2023,Fresno State,0.6923076923076923,0.38461538461538464,7.0,0.2363588784201124,0.1236472982021918,0.11271158021792062,0.4766050054406964,0.387308533916849,0.0892964715238474,0.12,0.193,0.07300000000000001,3.3,27.1,24.4,0.7142857142857143,0.5,11.142857142857142,0.171,0.261,161.0,555.3
2023,Georgia,0.9285714285714286,0.38461538461538464,24.5,0.3589035571001747,0.020442068368537448,0.33846148873163723,0.5303176130895092,0.35049288061336253,0.17982473247614666,0.108,0.16,0.052000000000000005,35.3,37.2,3.7,1.0,0.5333333333333333,26.8,0.43,0.446,315.68,977.87
2023,Georgia Southern,0.46153846153846156,0.3076923076923077,-0.3076923076923077,0.2503891256563746,0.24927316482599074,0.001115960830383872,0.4569672131147541,0.45397489539748953,0.0029923177172645476,0.149,0.131,-0.017999999999999988,-6.4,34.3,40.3,0.46153846153846156,0.5384615384615384,1.0769230769230769,0.454,0.375,131.86,416.69
2023,Georgia State,0.5384615384615384,0.5384615384615384,-2.8461538461538463,0.1636987391784849,0.14452770977915066,0.01917102939933424,0.40298507462686567,0.4266984505363528,-0.023713375909487133,0.17,0.161,-0.009000000000000008,-3.3,33.7,38.3,0.3333333333333333,0.5454545454545454,-1.1666666666666667,0.688,0.669,111.43,499.67
2023,Georgia Tech,0.5384615384615384,0.6153846153846154,1.6153846153846154,0.02703855965236402,0.13721135234428208,-0.11017279269191807,0.35591133004926107,0.4376443418013857,-0.0817330117521246,0.208,0.164,-0.043999999999999984,-11.8,18.8,29.5,0.4166666666666667,0.5,-11.25,0.366,0.382,185.2,710.85
2023,Hawai'i,0.38461538461538464,0.38461538461538464,-10.846153846153847,0.07502997050519641,0.29531630927546676,-0.22028633877027035,0.4,0.4642438452520516,-0.06424384525205157,0.158,0.124,-0.034,-24.7,15.8,39.4,0.23076923076923078,0.6666666666666666,-14.923076923076923,0.627,0.67,111.34,407.77
2023,Houston,0.3333333333333333,0.5,-7.833333333333333,0.3137011600478198,0.19981388245442885,0.11388727759339093,0.470917225950783,0.425,0.045917225950783014,0.151,0.188,0.037000000000000005,4.5,42.5,37.7,0.6153846153846154,0.38461538461538464,3.923076923076923,0.234,0.269,191.97,670.25
2023,Illinois,0.4166666666666667,0.25,-4.916666666666667,0.13691186068894431,-0.037709418881590795,0.1746212795705351,0.43675675675675674,0.32254047322540474,0.11421628353135199,0.126,0.22,0.094,15.9,20.6,5.5,0.6153846153846154,0.6153846153846154,11.461538461538462,0.321,0.268,205.64,630.95
2023,Indiana,0.25,0.5833333333333334,-7.75,0.06881828961055937,0.19096185474083602,-0.12214356513027665,0.3710045662100457,0.4365426695842451,-0.06553810337419941,0.203,0.138,-0.065,-7.1,29.9,36.6,0.3333333333333333,0.3333333333333333,-10.666666666666666,0.358,0.345,177.6,677.57
2023,Iowa,0.7142857142857143,0.42857142857142855,0.6428571428571429,-0.019944170341112812,-0.042806559712885016,0.022862389371772204,0.35324675324675325,0.35650224215246634,-0.0032554889057130887,0.182,0.174,-0.008000000000000007,12.7,16.0,5.1,0.6153846153846154,0.6153846153846154,4.384615384615385,0.409,0.426,204.36,692.62
2023,Iowa State,0.5384615384615384,0.5384615384615384,3.4615384615384617,0.08894527933505346,0.0913020811597735,-0.002356801824720034,0.3909512761020882,0.403068340306834,-0.012117064204745842,0.153,0.17,0.017000000000000015,5.3,17.7,10.6,0.3333333333333333,0.4166666666666667,-0.08333333333333333,0.638,0.687,204.14,638.87
2023,James Madison,0.8461538461538461,0.6153846153846154,14.615384615384615,0.18410055819441845,0.007023828595033152,0.1770767295993853,0.4491315136476427,0.2962406015037594,0.15289091214388328,0.159,0.243,0.08399999999999999,6.5,31.3,23.6,0.7272727272727273,0.6363636363636364,16.09090909090909,0.109,0.321,25.85,196.53
2023,Kansas,0.6923076923076923,0.6153846153846154,8.23076923076923,0.3350283872998745,0.2726381221819325,0.06239026511794199,0.45145631067961167,0.4684052156469408,-0.016948904967329148,0.133,0.118,-0.015000000000000013,2.9,40.6,36.0,0.46153846153846156,0.5833333333333334,0.15384615384615385,1.003,0.937,169.88,632.68
2023,Kansas State,0.6923076923076923,0.6923076923076923,16.076923076923077,0.2320973229370398,0.09709827979215015,0.13499904314488964,0.42555438225976766,0.3877118644067797,0.03784251785298798,0.121,0.145,0.023999999999999994,21.4,36.4,15.7,0.7142857142857143,0.6428571428571429,10.428571428571429,0.49,0.369,212.31,616.0
2023,Kent State,0.08333333333333333,0.25,-19.916666666666668,0.2050860889294433,0.2163719323891736,-0.0112858434597303,0.44509345794392524,0.4582392776523702,-0.013145819708444972,0.173,0.142,-0.031,-13.1,25.6,37.9,0.4166666666666667,0.4166666666666667,-0.5833333333333334,0.074,0.117,81.64,373.33
2023,Kentucky,0.5384615384615384,0.5384615384615384,3.230769230769231,0.09988399350281565,0.0660616036351632,0.03382238986765246,0.3985239852398524,0.3695090439276486,0.02901494131220378,0.18,0.142,-0.038000000000000006,13.0,23.2,9.9,0.5384615384615384,0.6153846153846154,1.1538461538461537,0.481,0.417,212.42,740.54
2023,LSU,0.7692307692307693,0.6153846153846154,17.53846153846154,0.2813201344141205,0.11163604927690222,0.16968408513721828,0.5090361445783133,0.39358288770053473,0.11545325687777852,0.126,0.148,0.021999999999999992,16.2,34.2,17.6,0.7142857142857143,0.5714285714285714,12.0,0.845,0.888,288.7,899.31
2023,Liberty,0.9285714285714286,0.6428571428571429,14.0,0.13018658279759113,0.07016194910121601,0.06002463369637512,0.41301907968574636,0.3624454148471616,0.050573664838584775,0.194,0.223,0.028999999999999998,-1.5,24.1,25.4,0.6153846153846154,0.46153846153846156,2.923076923076923,0.448,0.544,120.52,330.29
2023,Louisiana,0.46153846153846156,0.38461538461538464,3.5384615384615383,0.10628766917420297,0.15347338482627304,-0.04718571565207007,0.4024663677130045,0.4052812858783008,-0.0028149181652963318,0.16,0.161,0.0010000000000000009,2.0,21.7,20.3,0.46153846153846156,0.5384615384615384,3.3076923076923075,0.647,0.744,155.69,475.45
2023,Louisiana Tech,0.25,0.25,-7.5,0.12273788750969218,0.24479150931129842,-0.12205362180160624,0.38782816229116945,0.4382284382284382,-0.05040027593726876,0.214,0.143,-0.07100000000000001,-17.8,29.6,47.0,0.25,0.5,-8.916666666666666,0.392,0.445,163.34,433.72
2023,Louisville,0.7142857142857143,0.42857142857142855,9.428571428571429,0.16022650859908788,0.031200929242661646,0.12902557935642622,0.40774487471526194,0.39737470167064437,0.01037017304461757,0.15,0.196,0.04600000000000001,9.0,27.0,19.1,0.6153846153846154,0.6153846153846154,7.769230769230769,0.231,0.395,217.99,744.16
2023,Marshall,0.46153846153846156,0.3076923076923077,-5.923076923076923,0.08241675696502157,-0.04304763103153701,0.12546438799655857,0.4191866527632951,0.30806257521058966,0.11112407755270542,0.152,0.189,0.037000000000000005,3.0,15.7,11.4,0.6923076923076923,0.5384615384615384,8.461538461538462,0.468,0.481,77.8,478.59
2023,Maryland,0.6153846153846154,0.5384615384615384,7.230769230769231,0.20538722556157787,0.07608904715966462,0.12929817840191327,0.42168674698795183,0.3930885529157667,0.028598194072185112,0.158,0.133,-0.024999999999999994,11.2,33.8,24.2,0.6153846153846154,0.5384615384615384,5.0,0.784,0.88,206.46,685.75
2023,Massachusetts,0.25,0.4166666666666667,-14.666666666666666,-0.01937196678982558,0.18230727754989565,-0.20167924433972123,0.32040050062578224,0.4064602960969044,-0.08605979547112219,0.184,0.18,-0.0040000000000000036,-30.3,7.5,36.4,0.08333333333333333,0.4166666666666667,-18.583333333333332,0.531,0.678,72.64,565.65
2023,Memphis,0.7692307692307693,0.38461538461538464,10.615384615384615,0.1967897041107217,0.13301535764309566,0.06377434646762603,0.45291005291005293,0.42075892857142855,0.03215112433862438,0.156,0.138,-0.017999999999999988,6.8,37.0,31.8,0.5384615384615384,0.5384615384615384,9.307692307692308,0.523,0.71,186.18,626.86
2023,Miami,0.5384615384615384,0.46153846153846156,8.692307692307692,0.13793011719095627,0.1451870921750213,-0.007256974984065023,0.453416149068323,0.4166666666666667,0.03674948240165632,0.174,0.211,0.037000000000000005,-2.7,24.4,28.9,0.4166666666666667,0.16666666666666666,-3.1666666666666665,0.72,0.658,284.64,860.27
2023,Miami (OH),0.7857142857142857,0.7857142857142857,9.714285714285714,0.08820558018609582,0.14231536260558275,-0.054109782419486926,0.37103448275862067,0.4148148148148148,-0.04378033205619414,0.179,0.173,-0.006000000000000005,-12.7,8.6,22.1,0.46153846153846156,0.46153846153846156,-2.3846153846153846,0.675,0.784,129.81,408.16
2023,Michigan,1.0,0.6666666666666666,25.466666666666665,0.2777812945929461,0.030513089588508097,0.247268205004438,0.5025746652935118,0.3621867881548975,0.14038787713861428,0.117,0.162,0.045,32.0,38.0,7.6,0.9285714285714286,0.5714285714285714,24.357142857142858,0.777,0.825,245.13,850.43
2023,Michigan State,0.3333333333333333,0.5,-12.416666666666666,0.1394488709323528,0.21426614011935952,-0.07481726918700671,0.407503234152652,0.4497663551401869,-0.04226312098753493,0.163,0.148,-0.015000000000000013,1.2,31.9,29.7,0.4166666666666667,0.5,-3.0,0.21,0.254,224.87,747.34
2023,Middle Tennessee,0.3333333333333333,0.3333333333333333,-3.8333333333333335,0.10645135887587782,0.0795714507788782,0.026879908096999625,0.3953488372093023,0.40436590436590436,-0.009017067156602054,0.174,0.194,0.020000000000000018,-6.9,25.6,33.3,0.6153846153846154,0.5384615384615384,1.1538461538461537,0.337,0.315,100.8,487.98
2023,Minnesota,0.46153846153846156,0.3076923076923077,-5.769230769230769,0.23976627836514403,0.10645744344929225,0.13330883491585177,0.48226950354609927,0.3669724770642202,0.11529702648187906,0.124,0.131,0.007000000000000006,16.0,23.5,8.6,0.6923076923076923,0.5384615384615384,14.384615384615385,0.409,0.344,201.22,640.46
2023,Mississippi State,0.4166666666666667,0.3333333333333333,-4.75,0.1653262350500329,0.06693720025634854,0.09838903479368437,0.4648648648648649,0.39376443418013857,0.07110043068472632,0.157,0.177,0.01999999999999999,15.4,35.1,19.9,0.6923076923076923,0.5833333333333334,8.538461538461538,0.584,0.715,222.92,746.29
2023,Missouri,0.8461538461538461,0.6923076923076923,11.692307692307692,0.14230275360145395,0.13804420998327516,0.0042585436181787895,0.40592930444697833,0.37902264600715135,0.02690665843982698,0.172,0.215,0.04300000000000001,8.1,26.0,18.3,0.46153846153846156,0.5384615384615384,-0.3076923076923077,0.651,0.83,211.13,755.4
2023,NC State,0.6923076923076923,0.5384615384615384,5.461538461538462,0.11902974124631263,0.08539747006083441,0.03363227118547822,0.3931718061674009,0.3443396226415094,0.04883218352589147,0.16,0.189,0.028999999999999998,6.8,20.4,15.3,0.6153846153846154,0.3076923076923077,5.153846153846154,0.385,0.449,204.08,700.85
2023,Navy,0.4166666666666667,0.36363636363636365,-4.75,0.10837896839569679,0.18566138863698314,-0.07728242024128636,0.3728813559322034,0.38450502152080346,-0.011623665588600063,0.117,0.204,0.08699999999999998,-7.2,18.2,24.4,0.3333333333333333,0.5833333333333334,-2.4166666666666665,0.611,0.751,67.03,0.0
2023,Nebraska,0.4166666666666667,0.3333333333333333,-0.25,0.18536750505806643,0.19050489607842444,-0.005137391020358012,0.4103585657370518,0.4730473047304731,-0.06268873899342126,0.167,0.139,-0.027999999999999997,-1.2,25.5,25.6,0.3333333333333333,0.4166666666666667,-5.0,0.14,0.403,224.12,765.2
2023,Nevada,0.16666666666666666,0.5,-16.083333333333332,0.03996366752824756,0.23198657724774216,-0.1920229097194946,0.34886499402628435,0.41718555417185554,-0.0683205601455712,0.211,0.171,-0.03999999999999998,-22.4,15.9,37.8,0.16666666666666666,0.3333333333333333,-12.083333333333334,0.225,0.333,126.82,470.32
2023,New Mexico,0.3333333333333333,0.5,-7.833333333333333,-0.06402329700105946,0.14136078877592495,-0.20538408577698442,0.32753623188405795,0.4280104712041885,-0.10047423932013055,0.235,0.169,-0.06599999999999998,-26.9,6.0,31.9,0.16666666666666666,0.2727272727272727,-12.916666666666666,0.305,0.395,72.37,375.35
2023,New Mexico State,0.6666666666666666,0.7333333333333333,4.666666666666667,0.17841096693261702,0.13120505171414376,0.047205915218473254,0.38969616908850724,0.4154761904761905,-0.02578002138768326,0.172,0.156,-0.015999999999999986,-15.4,12.0,26.0,0.5384615384615384,0.6153846153846154,1.5384615384615385,0.843,0.946,116.57,378.99
2023,North Carolina,0.6153846153846154,0.46153846153846156,7.230769230769231,0.2850191092420305,0.25658424422712345,0.02843486501490705,0.46168768186226966,0.4760956175298805,-0.014407935667610838,0.14,0.123,-0.017000000000000015,7.8,41.7,35.0,0.6428571428571429,0.46153846153846156,3.642857142857143,0.776,0.873,219.35,805.63
2023,North Texas,0.4166666666666667,0.5833333333333334,-2.5833333333333335,0.2269991526563466,0.2506187291197024,-0.0236195764633558,0.4154639175257732,0.46116970278044106,-0.04570578525466784,0.125,0.121,-0.0040000000000000036,-1.5,31.3,34.1,0.5,0.5714285714285714,2.0714285714285716,0.416,0.535,137.98,474.38
2023,Northern Illinois,0.5384615384615384,0.46153846153846156,3.923076923076923,0.18293279325522213,0.2634834375102015,-0.08055064425497935,0.41273885350318473,0.4440251572327044,-0.03128630372951968,0.162,0.146,-0.016000000000000014,-18.8,25.3,43.1,0.25,0.3333333333333333,-5.5,0.622,0.555,131.18,352.36
2023,Northwestern,0.6153846153846154,0.6923076923076923,-0.46153846153846156,-0.007924493395383387,0.15612466758874308,-0.16404916098412647,0.3776536312849162,0.45376078914919854,-0.07610715786428235,0.179,0.125,-0.05399999999999999,-13.4,17.0,28.6,0.08333333333333333,0.4166666666666667,-14.583333333333334,0.657,0.599,200.11,657.88
2023,Notre Dame,0.7692307692307693,0.7692307692307693,23.23076923076923,0.17059327705218397,0.1256395205784177,0.04495375647376626,0.4736238532110092,0.387409200968523,0.0862146522424862,0.124,0.146,0.021999999999999992,10.3,30.5,21.4,0.6923076923076923,0.5384615384615384,8.76923076923077,0.345,0.324,272.74,870.7
2023,Ohio,0.7692307692307693,0.5384615384615384,8.461538461538462,0.23112973566929942,0.22982809383657674,0.0013016418327226886,0.4424686192468619,0.43597560975609756,0.006493009490764368,0.133,0.169,0.036000000000000004,-4.6,31.6,35.2,0.7142857142857143,0.6923076923076923,3.5,0.921,0.935,140.79,342.6
2023,Ohio State,0.8461538461538461,0.5384615384615384,19.307692307692307,0.37535537772992417,0.07374948017559331,0.30160589755433087,0.5096921322690992,0.34155363748458695,0.1681384947845122,0.119,0.187,0.068,31.1,45.1,15.7,0.8461538461538461,0.5,23.23076923076923,0.644,0.636,288.98,974.79
2023,Oklahoma,0.7692307692307693,0.6153846153846154,18.23076923076923,0.20773713481010028,0.202478444027713,0.005258690782387276,0.45387062566277836,0.43373493975903615,0.020135685903742206,0.137,0.178,0.04099999999999998,15.4,40.8,26.5,0.46153846153846156,0.38461538461538464,2.8461538461538463,0.527,0.675,289.03,884.97
2023,Oklahoma State,0.7142857142857143,0.5714285714285714,1.0,0.11941953744922498,0.16923605305074546,-0.04981651560152048,0.3898305084745763,0.3941532258064516,-0.0043227173318753365,0.177,0.161,-0.015999999999999986,11.3,37.6,27.9,0.5384615384615384,0.46153846153846156,1.6923076923076923,0.3,0.335,193.19,649.79
2023,Old Dominion,0.46153846153846156,0.5833333333333334,-3.3076923076923075,0.10378134347207289,0.20550357009724324,-0.10172222662517034,0.3509015256588072,0.44,-0.08909847434119278,0.215,0.149,-0.066,-13.0,16.9,29.3,0.25,0.4166666666666667,-7.083333333333333,0.211,0.223,95.13,343.17
2023,Ole Miss,0.8461538461538461,0.5384615384615384,12.538461538461538,0.2492982128489067,0.13704254420054252,0.11225566864836417,0.4779116465863454,0.4322033898305085,0.045708256755836896,0.155,0.155,0.0,16.2,38.8,23.7,0.6153846153846154,0.3333333333333333,7.923076923076923,0.618,0.728,227.96,756.04
2023,Oregon,0.8571428571428571,0.7857142857142857,27.714285714285715,0.33116844781702987,0.18796197584297622,0.14320647197405365,0.5371549893842887,0.44089834515366433,0.09625664423062441,0.106,0.151,0.045,18.9,44.9,26.5,0.7692307692307693,0.6153846153846154,11.384615384615385,0.807,0.844,278.44,874.74
2023,Oregon State,0.6153846153846154,0.46153846153846156,8.923076923076923,0.24017865701398464,0.09330281300326143,0.1468758440107232,0.48214285714285715,0.3862815884476534,0.09586126869520373,0.125,0.178,0.05299999999999999,14.3,33.3,17.7,0.7692307692307693,0.8461538461538461,12.23076923076923,0.527,0.624,198.88,653.16
2023,Penn State,0.7692307692307693,0.6923076923076923,22.76923076923077,0.21898395401798793,0.03144017939839659,0.18754377461959132,0.42794279427942794,0.37861915367483295,0.04932364060459499,0.122,0.236,0.11399999999999999,22.4,36.6,13.9,0.8461538461538461,0.6923076923076923,17.53846153846154,0.428,0.489,270.1,858.06
