season,home,away,actual_total,proj_total,market_close,market_open
2024,Michigan State,Iowa,52,31.4,39.5,41.5
2024,West Virginia,Kansas State,63,58.4,56.0,54.5
2024,Texas,Georgia,45,55.35,57.0,56.5
2024,Florida,Kentucky,68,55.45,42.5,42.5
2024,Stanford,SMU,50,56.5,52.5,55.5
2024,Air Force,Colorado State,34,50.2,44.0,46.75
2024,Oregon State,UNLV,58,60.150000000000006,61.5,60.75
2024,Utah,TCU,20,52.45,51.5,51.75
2024,Florida International,Sam Houston,17,48.2,47.0,45.75
2024,Louisiana Tech,UTEP,24,53.5,49.0,50.0
2024,Jacksonville State,Middle Tennessee,62,51.099999999999994,64.5,63.5
2024,Old Dominion,Georgia Southern,66,60.85,51.5,54.25
2024,Pittsburgh,Syracuse,54,46.800000000000004,62.5,60.75
2024,Boston College,Louisville,58,51.1,54.0,53.75
2024,UNLV,Boise State,53,62.85,64.0,65.5
2024,USC,Rutgers,62,57.9,56.25,55.25
2024,Indiana,Washington,48,55.9,54.0,52.75
2024,Ole Miss,Oklahoma,40,58.3,50.0,48.25
2024,North Texas,Tulane,82,62.55,70.5,65.5
2024,Ohio,Buffalo,63,40.7,46.5,46.25
2024,Memphis,Charlotte,61,60.05,56.0,57.25
2024,Virginia Tech,Georgia Tech,27,54.650000000000006,52.0,52.25
2024,Ohio State,Nebraska,38,34.4,48.5,48.75
2024,Virginia,North Carolina,55,57.449999999999996,58.5,60.0
2024,Navy,Notre Dame,65,47.6,50.5,52.0
2024,Mississippi State,Arkansas,83,52.25,55.0,57.75
2024,App State,Georgia State,59,62.849999999999994,59.0,62.75
2024,Miami (OH),Central Michigan,53,43.5,48.5,46.75
2024,East Carolina,Temple,90,49.95,48.5,48.75
2024,UConn,Rice,27,54.2,47.0,46.75
2024,UCF,BYU,61,55.55,53.5,54.5
2024,Baylor,Oklahoma State,66,58.5,64.5,64.75
2024,Stanford,Wake Forest,51,51.5,53.0,55.5
2024,Iowa,Northwestern,54,30.049999999999997,38.0,37.75
2024,TCU,Texas Tech,69,56.550000000000004,66.0,67.5
2024,Tulsa,UTSA,91,57.1,52.5,55.5
2024,Toledo,Bowling Green,67,48.05,48.0,48.25
2024,James Madison,Southern Miss,47,59.1,54.0,54.5
2024,Akron,Eastern Michigan,46,40.2,50.5,51.75
2024,Ball State,Northern Illinois,48,40.7,47.5,48.5
2024,Western Michigan,Kent State,73,47.650000000000006,61.0,59.25
2024,Minnesota,Maryland,71,43.5,45.0,46.0
2024,Oregon,Illinois,47,54.449999999999996,54.0,54.0
2024,Alabama,Missouri,34,53.45,51.5,56.25
2024,California,Oregon State,51,57.400000000000006,51.0,48.75
2024,Vanderbilt,Texas,51,58.449999999999996,51.0,53.25
2024,Colorado State,New Mexico,23,56.8,61.5,65.25
2024,South Alabama,UL Monroe,63,55.849999999999994,45.0,47.0
2024,Miami,Florida State,50,52.2,55.0,54.5
2024,Wyoming,Utah State,52,58.400000000000006,56.5,56.25
2024,Arkansas State,Troy,65,54.7,50.0,52.0
2024,Arizona,West Virginia,57,58.25,51.5,54.75
2024,Houston,Utah,31,51.95,36.0,37.75
2024,Michigan,Michigan State,41,41.75,39.0,40.5
2024,Wisconsin,Penn State,41,39.75,47.0,47.5
2024,Texas A&M,LSU,61,61.45,54.5,54.0
2024,Kentucky,Auburn,34,50.15,43.5,43.0
2024,Duke,SMU,55,51.95,49.5,48.75
2024,Fresno State,San José State,43,57.2,55.0,54.5
2024,Kansas State,Kansas,56,61.2,56.0,55.25
2024,Colorado,Cincinnati,57,56.800000000000004,57.0,57.0
2024,San Diego State,Washington State,55,54.0,56.5,56.25
2024,Hawai'i,Nevada,47,53.35,42.0,47.5
2024,Florida International,New Mexico State,47,50.35,43.5,45.25
2024,Texas State,Louisiana,40,65.25,60.5,59.25
2024,Sam Houston,Louisiana Tech,12,51.45,45.5,45.5
2024,Liberty,Jacksonville State,52,56.6,64.0,63.5
2024,Charlotte,Tulane,37,50.05,55.0,55.5
2024,UConn,Georgia State,61,54.75,48.0,48.5
2024,Florida Atlantic,South Florida,65,55.3,48.0,53.5
2024,Boise State,San Diego State,80,55.25,55.5,57.25
2024,NC State,Stanford,87,50.55,46.5,47.5
2024,Arkansas,Ole Miss,94,55.2,54.0,55.25
2024,Akron,Buffalo,71,42.7,48.0,47.75
2024,UTSA,Memphis,80,64.75,61.5,60.5
2024,Miami,Duke,84,50.300000000000004,55.5,54.5
2024,Illinois,Minnesota,42,43.400000000000006,47.0,45.5
2024,Purdue,Northwestern,46,42.95,44.5,46.75
2024,Penn State,Ohio State,33,41.25,47.5,47.25
2024,Eastern Michigan,Toledo,57,43.5,54.5,52.5
2024,Syracuse,Virginia Tech,69,49.55,53.5,53.75
2024,Army,Air Force,23,43.7,38.5,41.0
2024,Auburn,Vanderbilt,24,53.2,48.0,48.25
2024,UAB,Tulsa,80,61.05,57.5,58.25
2024,App State,Old Dominion,48,59.3,58.0,60.5
2024,Florida State,North Carolina,46,56.400000000000006,50.5,49.75
2024,Michigan State,Indiana,57,43.25,53.5,50.75
2024,Marshall,UL Monroe,51,55.5,48.0,47.25
2024,UCF,Arizona,68,57.95,55.0,54.75
2024,Nebraska,UCLA,47,38.75,38.5,40.75
2024,Houston,Kansas State,43,59.25,45.5,46.25
2024,UTEP,Middle Tennessee,33,50.2,48.5,51.5
2024,Michigan,Oregon,55,53.5,45.5,44.75
2024,Georgia,Florida,54,55.4,52.5,52.25
2024,Iowa State,Texas Tech,45,50.4,55.5,57.5
2024,Oklahoma State,Arizona State,63,55.0,57.0,56.75
2024,New Mexico,Wyoming,94,54.650000000000006,60.5,60.0
2024,Rice,Navy,34,51.3,49.0,51.5
2024,Troy,Coastal Carolina,62,52.8,51.5,52.5
2024,Mississippi State,Massachusetts,65,53.300000000000004,59.0,58.5
2024,Fresno State,Hawai'i,41,55.949999999999996,45.5,48.5
2024,Iowa,Wisconsin,52,29.7,40.5,42.5
2024,South Alabama,Georgia Southern,64,61.949999999999996,60.0,61.25
2024,South Carolina,Texas A&M,64,53.55,43.5,46.25
2024,Clemson,Louisville,54,50.35,62.5,61.5
2024,Washington,USC,47,70.55,55.0,55.5
2024,Tennessee,Kentucky,46,53.949999999999996,45.5,45.5
2024,Baylor,TCU,71,57.949999999999996,64.0,64.75
2024,SMU,Pittsburgh,73,51.2,55.5,59.25
2024,Nevada,Colorado State,59,52.75,45.5,44.75
2024,Central Michigan,Bowling Green,36,49.85,48.5,48.5
2024,Ball State,Miami (OH),48,37.55,48.0,49.75
2024,Kent State,Ohio,41,39.8,53.0,52.25
2024,Western Michigan,Northern Illinois,70,47.4,52.0,52.5
2024,East Carolina,Florida Atlantic,63,45.6,58.5,55.5
2024,Coastal Carolina,App State,62,59.5,62.5,62.75
2024,Wake Forest,California,82,53.2,55.0,53.75
2024,UCLA,Iowa,37,35.550000000000004,45.0,44.5
2024,Memphis,Rice,47,65.65,50.5,52.5
2024,San Diego State,New Mexico,37,54.650000000000006,65.0,67.75
2024,Rutgers,Minnesota,45,40.400000000000006,44.5,46.75
2024,Georgia Tech,Miami,51,56.15,65.0,63.75
2024,Boston College,Syracuse,68,49.05,52.0,53.5
2024,Cincinnati,West Virginia,55,52.85,54.5,57.5
2024,UL Monroe,Texas State,55,60.05,50.0,48.5
2024,South Florida,Navy,35,52.55,58.5,56.5
2024,Ohio State,Purdue,45,44.1,55.5,53.75
2024,Texas,Florida,66,57.05,48.5,47.5
2024,Middle Tennessee,Liberty,54,57.0,55.0,54.25
2024,UAB,UConn,54,57.25,54.0,56.5
2024,Southern Miss,Marshall,40,57.9,53.5,55.5
2024,Indiana,Michigan,35,45.3,47.5,48.75
2024,James Madison,Georgia State,45,59.900000000000006,53.5,54.25
2024,Ole Miss,Georgia,38,54.6,55.0,54.75
2024,NC State,Duke,48,46.0,51.5,50.25
2024,Virginia Tech,Clemson,38,49.55,54.5,53.25
2024,Oregon State,San José State,37,56.550000000000004,58.5,56.0
2024,Kansas,Iowa State,81,54.1,52.5,50.5
2024,North Texas,Army,17,57.55,68.0,63.25
2024,Texas Tech,Colorado,68,59.15,62.0,62.75
2024,Tulane,Temple,58,53.65,50.5,49.25
2024,Vanderbilt,South Carolina,35,56.85,45.0,45.75
2024,Louisiana Tech,Jacksonville State,81,54.4,55.5,55.75
2024,Louisiana,Arkansas State,74,62.05,60.0,60.5
2024,New Mexico State,Western Kentucky,69,53.95,53.5,51.5
2024,Arizona State,UCF,66,52.8,55.5,56.25
2024,TCU,Oklahoma State,51,59.349999999999994,68.5,66.75
2024,Tennessee,Mississippi State,47,51.849999999999994,61.5,61.25
2024,Oregon,Maryland,57,54.55,58.0,57.5
2024,LSU,Alabama,55,61.0,58.5,58.5
2024,Notre Dame,Florida State,55,51.8,44.0,42.5
2024,Missouri,Oklahoma,53,57.8,42.0,42.5
2024,Boise State,Nevada,49,56.25,61.5,60.75
2024,Penn State,Washington,41,54.1,48.0,45.75
2024,Pittsburgh,Virginia,43,49.0,57.5,57.5
2024,Hawai'i,UNLV,56,59.95,50.5,50.5
2024,Air Force,Fresno State,64,51.65,40.5,41.25
2024,Utah,BYU,43,50.85,40.5,41.5
2024,Washington State,Utah State,77,62.8,68.5,69.5
2024,Toledo,Central Michigan,47,49.0,52.0,50.0
2024,Bowling Green,Western Michigan,44,50.6,57.5,57.0
2024,Buffalo,Ball State,99,41.85,55.5,53.5
2024,Northern Illinois,Akron,45,41.550000000000004,43.5,46.75
2024,Miami (OH),Kent State,41,39.599999999999994,47.5,45.75
2024,Ohio,Eastern Michigan,45,38.2,51.5,49.25
2024,Tulsa,East Carolina,69,49.55,63.5,61.25
2024,UTSA,North Texas,75,66.4,72.5,72.5
2024,Colorado State,Wyoming,34,51.75,47.0,48.25
2024,Washington,UCLA,50,56.5,47.0,47.0
2024,Arizona,Houston,30,59.1,46.5,44.75
2024,Pittsburgh,Clemson,44,46.8,52.0,54.25
2024,Massachusetts,Liberty,69,59.75,52.5,53.25
2024,Arkansas,Texas,30,55.95,57.5,57.5
2024,Northwestern,Ohio State,38,38.15,44.5,44.75
2024,Colorado,Utah,73,55.05,43.5,47.5
2024,Navy,Tulane,35,46.55,49.0,54.0
2024,Western Kentucky,Louisiana Tech,19,58.45,52.5,52.75
2024,Auburn,UL Monroe,62,50.8,46.0,45.5
2024,Marshall,Coastal Carolina,50,55.349999999999994,57.0,55.75
2024,Jacksonville State,Florida International,65,51.150000000000006,58.5,57.75
2024,Temple,Florida Atlantic,33,52.05,50.5,49.75
2024,Illinois,Michigan State,54,42.7,47.5,47.25
2024,California,Syracuse,58,53.8,57.5,55.75
2024,Utah State,Hawai'i,65,61.150000000000006,62.0,59.75
2024,Air Force,Oregon State,28,51.0,44.5,44.75
2024,Charlotte,South Florida,83,56.05,53.5,52.75
2024,Stanford,Louisville,73,54.15,57.5,58.0
2024,Florida,LSU,43,63.349999999999994,56.5,55.25
2024,SMU,Boston College,66,53.45,54.0,53.75
2024,Purdue,Penn State,59,46.05,51.5,50.25
2024,Notre Dame,Virginia,49,52.85,51.0,50.5
2024,West Virginia,Baylor,84,56.599999999999994,60.0,58.5
2024,USC,Nebraska,48,52.8,50.5,50.25
2024,Old Dominion,James Madison,67,56.35,50.5,52.25
2024,Georgia Southern,Troy,48,59.050000000000004,53.5,54.25
2024,South Carolina,Missouri,64,54.150000000000006,42.5,44.5
2024,Georgia State,Arkansas State,47,60.05,59.5,58.5
2024,Maryland,Rutgers,48,42.8,54.5,50.75
2024,Kansas State,Arizona State,38,55.4,51.5,50.0
2024,Texas State,Southern Miss,61,62.449999999999996,56.5,55.75
2024,Louisiana,South Alabama,46,61.05,60.0,58.5
2024,San José State,Boise State,63,59.25,62.0,61.25
2024,Wisconsin,Oregon,29,49.75,49.5,52.5
2024,Georgia,Tennessee,48,53.9,47.0,48.25
2024,Texas A&M,New Mexico State,41,51.2,54.5,55.5
2024,North Carolina,Wake Forest,55,54.65,64.5,64.0
2024,Memphis,UAB,71,68.7,62.0,62.5
2024,Iowa State,Cincinnati,51,48.050000000000004,52.5,53.5
2024,New Mexico,Washington State,73,59.05,72.0,72.25
2024,BYU,Kansas,30,58.650000000000006,55.5,55.5
2024,UNLV,San Diego State,61,57.2,55.0,54.5
2024,Kent State,Akron,55,41.8,49.0,49.25
2024,Central Michigan,Western Michigan,30,51.55,56.0,56.25
2024,Miami (OH),Northern Illinois,29,39.35,43.0,41.5
2024,Toledo,Ohio,31,41.900000000000006,45.5,46.25
2024,Eastern Michigan,Buffalo,57,42.3,53.5,53.75
2024,Georgia Tech,NC State,59,51.849999999999994,51.0,52.5
2024,UTSA,Temple,78,57.5,56.0,55.75
2024,Michigan State,Purdue,41,44.3,49.0,48.5
2024,San José State,UNLV,43,61.2,59.5,62.5
2024,Florida,Ole Miss,41,56.3,57.5,55.25
2024,Rutgers,Illinois,69,42.7,47.75,48.25
2024,Maryland,Iowa,42,34.5,40.5,46.5
2024,Ohio State,Indiana,53,43.050000000000004,52.5,52.5
2024,Syracuse,UConn,55,48.150000000000006,53.5,54.5
2024,Boston College,North Carolina,62,56.0,50.5,56.5
2024,Miami,Wake Forest,56,50.449999999999996,67.0,64.5
2024,Jacksonville State,Sam Houston,32,47.75,57.5,55.75
2024,Virginia,SMU,40,54.9,54.5,58.25
2024,Georgia,Massachusetts,80,55.35,55.5,56.25
2024,Liberty,Western Kentucky,59,60.650000000000006,55.5,57.0
2024,Tennessee,UTEP,56,51.5,54.0,53.25
2024,Ball State,Bowling Green,51,43.9,54.5,57.0
2024,UAB,Rice,54,63.449999999999996,52.25,51.25
2024,Middle Tennessee,New Mexico State,57,50.3,53.5,51.0
2024,App State,James Madison,54,61.25,57.5,60.5
2024,Arkansas State,UL Monroe,49,56.849999999999994,51.5,52.5
2024,TCU,Arizona,77,59.599999999999994,60.0,59.0
2024,Florida Atlantic,Charlotte,66,48.45,49.5,48.25
2024,Southern Miss,South Alabama,49,58.25,54.0,55.25
2024,South Florida,Tulsa,93,59.25,60.0,60.25
2024,Utah State,San Diego State,61,58.4,60.0,62.25
2024,North Texas,East Carolina,68,58.849999999999994,73.5,73.25
2024,Michigan,Northwestern,56,40.4,35.0,37.75
2024,California,Stanford,45,57.599999999999994,53.5,55.5
2024,Texas,Kentucky,45,55.4,47.0,47.25
2024,Kansas,Colorado,58,62.85,59.5,59.5
2024,Coastal Carolina,Georgia Southern,32,61.05,59.5,56.75
2024,West Virginia,UCF,52,55.800000000000004,60.5,64.25
2024,Arizona State,BYU,51,52.85,48.5,48.25
2024,Nebraska,Wisconsin,69,32.9,40.5,42.5
2024,Minnesota,Penn State,51,42.150000000000006,45.0,45.25
2024,Oklahoma State,Texas Tech,104,57.1,63.5,68.25
2024,Louisville,Pittsburgh,46,48.85,57.5,57.5
2024,Arkansas,Louisiana Tech,49,56.5,48.5,50.25
2024,Mississippi State,Missouri,59,52.05,57.5,57.0
2024,Louisiana,Troy,81,58.15,51.5,53.25
2024,Wyoming,Boise State,30,55.25,54.0,57.5
2024,Notre Dame,Army,63,46.949999999999996,44.5,44.5
2024,Oregon State,Washington State,79,56.95,56.5,56.5
2024,Houston,Baylor,30,57.45,51.0,50.5
2024,Texas State,Georgia State,96,63.25,59.5,57.75
2024,Utah,Iowa State,59,46.3,42.5,42.5
2024,Oklahoma,Alabama,27,56.75,46.5,47.5
2024,Auburn,Texas A&M,84,49.900000000000006,47.0,46.5
2024,Old Dominion,Marshall,77,55.150000000000006,51.5,51.5
2024,LSU,Vanderbilt,41,64.75,52.5,54.5
2024,Duke,Virginia Tech,59,48.8,45.5,47.25
2024,Kansas State,Cincinnati,56,55.150000000000006,54.5,52.75
2024,UCLA,USC,32,62.05,52.5,51.5
2024,Fresno State,Colorado State,50,55.349999999999994,43.5,46.5
2024,Nevada,Air Force,41,49.05,44.5,44.5
2024,Akron,Toledo,35,43.900000000000006,49.5,48.75
2024,Buffalo,Kent State,50,43.9,50.5,49.25
2024,Tulane,Memphis,58,60.9,54.5,56.0
2024,East Carolina,Navy,54,42.85,54.0,56.0
2024,Boise State,Oregon State,52,58.2,58.0,56.0
2024,Wisconsin,Minnesota,31,38.7,40.5,43.5
2024,Bowling Green,Miami (OH),40,42.55,38.5,42.5
2024,Ohio,Ball State,63,37.75,51.5,52.75
2024,Colorado,Oklahoma State,52,61.949999999999996,66.5,64.5
2024,Ole Miss,Mississippi State,40,52.55,63.5,62.0
2024,Colorado State,Utah State,79,60.55,57.0,60.5
2024,South Alabama,Texas State,83,60.800000000000004,61.0,61.5
2024,Sam Houston,Liberty,38,53.65,47.5,47.5
2024,San José State,Stanford,65,56.75,54.5,55.75
2024,Iowa,Nebraska,23,26.3,41.5,39.5
2024,Georgia,Georgia Tech,86,56.099999999999994,49.0,54.5
2024,UCF,Utah,42,50.8,46.5,49.25
2024,Texas Tech,West Virginia,67,55.2,62.5,64.5
2024,Wake Forest,Duke,40,46.95,53.0,54.0
2024,Ohio State,Michigan,23,41.55,41.5,43.25
2024,Vanderbilt,Tennessee,59,56.99999999999999,47.0,48.5
2024,Clemson,South Carolina,31,51.050000000000004,49.0,49.25
2024,Massachusetts,UConn,89,52.5,49.5,50.25
2024,Temple,North Texas,41,65.3,63.5,64.5
2024,Army,UTSA,53,49.75,53.0,54.5
2024,Northwestern,Illinois,66,41.35,43.5,44.25
2024,Baylor,Kansas,62,59.400000000000006,62.0,61.5
2024,Kentucky,Louisville,55,53.1,49.5,48.5
2024,UL Monroe,Louisiana,60,60.300000000000004,50.0,48.5
2024,Western Michigan,Eastern Michigan,44,46.050000000000004,55.5,57.5
2024,Troy,Southern Miss,72,55.349999999999994,49.0,48.5
2024,Georgia State,Coastal Carolina,75,58.15,53.0,55.5
2024,Florida International,Middle Tennessee,59,51.55,51.0,51.75
2024,Rice,South Florida,63,61.65,54.0,53.25
2024,Boston College,Pittsburgh,57,47.550000000000004,50.5,48.5
2024,Arkansas State,Old Dominion,72,56.5,58.5,58.5
2024,USC,Notre Dame,84,64.55,52.5,51.25
2024,Michigan State,Rutgers,55,39.7,46.5,48.25
2024,UCLA,Fresno State,33,52.4,46.5,46.5
2024,Arizona,Arizona State,56,55.24999999999999,53.5,53.5
2024,SMU,California,44,58.2,54.5,56.75
2024,Syracuse,Miami,80,51.05,67.5,67.25
2024,Missouri,Arkansas,49,54.7,51.0,54.5
2024,Tulsa,Florida Atlantic,79,51.65,57.5,57.25
2024,Northern Illinois,Central Michigan,40,46.65,40.0,45.25
2024,Charlotte,UAB,56,57.85,60.0,58.0
2024,Penn State,Maryland,51,44.55,50.5,50.5
2024,Alabama,Auburn,42,49.45,51.0,52.25
2024,North Carolina,NC State,65,53.699999999999996,54.5,55.5
2024,New Mexico State,UTEP,77,49.0,51.5,51.5
2024,Western Kentucky,Jacksonville State,36,54.75,62.5,60.5
2024,Georgia Southern,App State,49,65.75,60.5,62.25
2024,Cincinnati,TCU,33,54.2,58.5,58.25
2024,Washington State,Wyoming,29,54.0,55.0,58.5
2024,Florida State,Florida,42,53.85,46.0,45.5
2024,LSU,Oklahoma,54,65.35,48.0,47.25
2024,Indiana,Purdue,66,47.85,56.5,56.5
2024,Oregon,Washington,70,64.1,50.5,50.5
2024,Iowa State,Kansas State,50,53.6,51.5,52.25
2024,Texas A&M,Texas,24,55.15,50.0,48.5
2024,UNLV,Nevada,52,58.2,54.5,55.25
2024,Virginia Tech,Virginia,54,51.75,44.5,48.5
2024,James Madison,Marshall,68,57.099999999999994,52.0,52.5
2024,BYU,Houston,48,56.7,40.5,41.25
2024,San Diego State,Air Force,51,48.05,43.5,43.5
2024,Hawai'i,New Mexico,68,57.400000000000006,61.5,61.25
2024,Jacksonville State,Western Kentucky,64,54.75,58.5,58.75
2024,Boise State,UNLV,28,62.85,57.5,58.5
2024,Army,Tulane,49,45.9,46.5,47.5
2024,Arizona State,Iowa State,64,48.3,51.0,50.5
2024,Miami (OH),Ohio,41,36.400000000000006,44.0,44.5
2024,Texas,Georgia,41,55.35,51.0,48.75
2024,Louisiana,Marshall,34,60.7,57.5,56.5
2024,SMU,Clemson,65,52.7,56.5,55.25
2024,Oregon,Penn State,82,53.2,51.5,49.5
2024,Army,Navy,44,41.55,39.0,40.5
2025,Kansas State,Iowa State,45,52.2,51.0,49.5
2025,Kansas,Fresno State,38,55.8,50.5,51.5
2025,Western Kentucky,Sam Houston,65,45.5,60.5,61.5
2025,Hawai'i,Stanford,43,54.7,50.5,53.5
2025,South Florida,Boise State,41,61.199999999999996,62.0,63.5
2025,Rutgers,Ohio,65,51.2,52.0,46.5
2025,NC State,East Carolina,41,57.3,61.0,58.5
2025,UCF,Jacksonville State,27,55.95,52.5,53.5
2025,Akron,Wyoming,10,48.7,48.0,49.5
2025,Minnesota,Buffalo,33,48.3,43.0,45.5
2025,Cincinnati,Nebraska,37,44.75,50.5,52.5
2025,Wisconsin,Miami (OH),17,44.6,41.0,40.5
2025,Wake Forest,Kennesaw State,19,51.45,51.5,51.5
2025,Charlotte,App State,45,59.9,51.25,53.5
2025,Michigan State,Western Michigan,29,51.4,50.0,49.5
2025,Baylor,Auburn,62,52.699999999999996,56.5,57.5
2025,Colorado,Georgia Tech,47,57.9,50.5,55.5
2025,Sam Houston,UNLV,59,50.0,60.5,58.5
2025,San José State,Central Michigan,30,54.099999999999994,51.5,50.5
2025,Maryland,Florida Atlantic,46,51.650000000000006,59.5,57.5
2025,Southern Miss,Mississippi State,51,55.25,59.5,59.5
2025,Ohio State,Texas,21,48.05,46.5,49.5
2025,Tulane,Northwestern,26,50.900000000000006,46.0,47.5
2025,Tennessee,Syracuse,71,55.95,51.5,53.5
2025,Purdue,Ball State,31,57.45,48.5,50.5
2025,Kentucky,Toledo,40,48.099999999999994,48.5,48.5
2025,Indiana,Old Dominion,41,54.199999999999996,53.5,54.5
2025,Massachusetts,Temple,52,57.949999999999996,48.5,51.5
2025,Penn State,Nevada,57,52.900000000000006,54.5,58.5
2025,Georgia,Marshall,52,54.349999999999994,51.5,55.5
2025,Florida State,Alabama,48,48.95,47.0,50.5
2025,Virginia,Coastal Carolina,55,55.949999999999996,55.0,57.5
2025,Texas A&M,UTSA,66,58.2,58.5,56.5
2025,Utah State,UTEP,44,59.2,58.5,59.5
2025,Clemson,LSU,27,57.39999999999999,55.5,57.5
2025,Michigan,New Mexico,51,53.65,49.5,52.5
2025,Ole Miss,Georgia State,70,54.0,61.5,62.5
2025,Texas State,Eastern Michigan,79,58.7,56.5,58.5
2025,Louisiana,Rice,26,55.099999999999994,48.5,49.5
2025,Fresno State,Georgia Southern,56,54.650000000000006,51.5,54.5
2025,Oregon State,California,49,54.55,48.5,51.5
2025,Arizona,Hawai'i,46,52.15,55.5,55.5
2025,Washington,Colorado State,59,51.55,52.0,52.5
2025,UCLA,Utah,53,42.7,49.0,50.5
2025,South Carolina,Virginia Tech,35,50.9,51.5,47.5
2025,Miami,Notre Dame,51,60.60000000000001,50.5,53.5
2025,North Carolina,TCU,62,57.6,55.0,59.5
2025,Louisville,James Madison,42,56.599999999999994,56.75,57.5
2025,Maryland,Northern Illinois,29,46.0,44.5,48.5
2025,Indiana,Kennesaw State,65,48.349999999999994,51.5,50.75
2025,SMU,Baylor,93,59.5,65.5,62.75
2025,Pittsburgh,Central Michigan,62,53.8,48.5,53.25
2025,Texas Tech,Kent State,76,60.349999999999994,59.75,60.5
2025,Iowa State,Iowa,29,45.650000000000006,43.25,43.75
2025,Jacksonville State,Liberty,58,55.95,50.5,51.75
2025,Syracuse,UConn,47,58.65,57.5,59.25
2025,Duke,Illinois,64,48.949999999999996,49.25,49.75
2025,NC State,Virginia,66,54.7,52.75,55.0
2025,Penn State,Florida International,34,51.2,53.5,54.5
2025,Texas,San José State,45,51.800000000000004,52.5,51.25
2025,Texas A&M,Utah State,66,61.55,57.5,56.0
2025,Kentucky,Ole Miss,53,47.5,51.5,52.0
2025,Oregon,Oklahoma State,72,59.1,55.5,58.5
2025,Clemson,Troy,43,55.25,51.5,51.5
2025,Rutgers,Miami (OH),62,48.85,45.5,48.25
2025,Western Michigan,North Texas,63,65.5,56.25,60.25
2025,Navy,UAB,62,58.9,58.75,59.0
2025,UTSA,Texas State,79,63.2,64.5,65.5
2025,Oregon State,Fresno State,63,55.75,45.0,48.5
2025,Missouri,Kansas,73,55.65,50.25,53.0
2025,Cincinnati,Bowling Green,54,51.7,46.5,48.0
2025,Ohio,West Virginia,27,55.45,58.5,59.0
2025,Wisconsin,Middle Tennessee,52,46.9,45.0,46.5
2025,Florida,South Florida,34,57.3,58.25,54.75
2025,Arkansas,Arkansas State,70,56.449999999999996,61.75,64.0
2025,Kansas State,Army,45,53.1,48.5,47.75
2025,South Alabama,Tulane,64,58.4,51.5,51.5
2025,Toledo,Western Kentucky,66,49.5,57.0,59.0
2025,Georgia State,Memphis,54,61.65,57.5,54.25
2025,Charlotte,North Carolina,23,58.4,49.5,48.5
2025,Rice,Houston,44,46.75,38.5,41.0
2025,Michigan State,Boston College,82,47.400000000000006,45.5,48.0
2025,USC,Georgia Southern,79,58.1,62.0,64.25
2025,LSU,Louisiana Tech,30,50.349999999999994,49.5,52.5
2025,Virginia Tech,Vanderbilt,64,53.65,45.5,47.5
2025,Nebraska,Akron,68,44.6,47.5,47.75
2025,Auburn,Ball State,45,53.89999999999999,52.5,55.0
2025,Mississippi State,Arizona State,44,55.0,58.5,59.25
2025,Oklahoma,Michigan,37,41.45,44.5,47.5
2025,Alabama,UL Monroe,73,50.95,50.25,50.75
2025,UNLV,UCLA,53,50.900000000000006,54.5,56.0
2025,New Mexico State,Tulsa,35,58.699999999999996,53.0,53.0
2025,BYU,Stanford,30,54.65,44.0,47.75
2025,Washington State,San Diego State,49,57.449999999999996,46.5,45.25
2025,Hawai'i,Sam Houston,57,46.85,48.0,49.25
2025,Wake Forest,NC State,58,57.0,52.5,55.0
2025,Houston,Colorado,56,49.7,45.5,43.5
2025,Arizona,Kansas State,40,53.4,55.5,54.5
2025,UCLA,New Mexico,45,56.35,52.5,52.75
2025,Temple,Oklahoma,45,49.4,51.0,51.5
2025,Northwestern,Oregon,48,49.449999999999996,50.5,51.5
2025,Michigan,Central Michigan,66,45.599999999999994,42.5,42.0
2025,Alabama,Wisconsin,52,47.650000000000006,45.5,46.75
2025,Troy,Memphis,35,59.550000000000004,51.5,51.0
2025,Kent State,Buffalo,59,55.99999999999999,48.5,48.75
2025,Georgia Tech,Clemson,45,57.65,51.0,55.5
2025,Auburn,South Alabama,46,51.25,56.0,53.5
2025,Missouri,Louisiana,62,55.85,47.5,49.25
2025,Texas Tech,Oregon State,59,61.550000000000004,61.5,60.5
2025,West Virginia,Pittsburgh,55,57.7,55.0,57.75
2025,Tennessee,Georgia,85,49.7,50.5,50.5
2025,North Texas,Washington State,69,67.7,57.5,58.25
2025,Purdue,USC,50,56.2,59.5,58.25
2025,Arkansas State,Iowa State,40,55.4,55.5,55.0
2025,Texas,UTEP,37,47.650000000000006,52.5,51.0
2025,Miami,South Florida,61,65.69999999999999,56.5,54.5
2025,Bowling Green,Liberty,36,53.8,51.5,51.5
2025,Nevada,Middle Tennessee,27,53.1,49.5,45.5
2025,Florida International,Florida Atlantic,66,52.35,56.5,55.75
2025,Southern Miss,App State,60,57.3,56.5,52.5
2025,Virginia Tech,Old Dominion,71,55.349999999999994,50.5,51.0
2025,Ohio State,Ohio,46,49.9,49.5,53.5
2025,Illinois,Western Michigan,38,55.3,50.5,51.5
2025,Georgia Southern,Jacksonville State,75,56.85,58.5,55.5
2025,Ole Miss,Arkansas,76,51.35,60.5,62.0
2025,LSU,Florida,30,55.099999999999994,47.5,54.5
2025,Iowa,Massachusetts,54,50.55,44.5,44.5
2025,Notre Dame,Texas A&M,81,52.650000000000006,49.5,49.5
